# author: sean@Seans-MacBook-Pro.local
# date: 2025/03/10 12:30:11 UTC
# version: obztak v0+unknown
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE,PROGRAM
13557,199.7060,-43.4830,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13557,199.7060,-43.4830,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13557,199.7060,-43.4830,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13557,199.7060,-43.4830,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13558,199.0600,-41.8270,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13558,199.0600,-41.8270,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13558,199.0600,-41.8270,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13558,199.0600,-41.8270,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13559,198.4200,-40.1540,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13559,198.4200,-40.1540,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13559,198.4200,-40.1540,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13559,198.4200,-40.1540,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13560,197.7780,-38.4630,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13560,197.7780,-38.4630,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13560,197.7780,-38.4630,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13560,197.7780,-38.4630,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13561,197.1270,-36.7530,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13561,197.1270,-36.7530,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13561,197.1270,-36.7530,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13561,197.1270,-36.7530,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13562,196.4680,-35.0290,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13562,196.4680,-35.0290,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13562,196.4680,-35.0290,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13562,196.4680,-35.0290,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13563,195.8160,-33.2950,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13563,195.8160,-33.2950,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13563,195.8160,-33.2950,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13563,195.8160,-33.2950,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13564,195.1400,-31.5530,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13564,195.1400,-31.5530,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13564,195.1400,-31.5530,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13564,195.1400,-31.5530,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13565,194.4110,-29.8120,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13565,194.4110,-29.8120,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13565,194.4110,-29.8120,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13565,194.4110,-29.8120,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13571,202.6930,-45.2800,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13571,202.6930,-45.2800,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13571,202.6930,-45.2800,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13571,202.6930,-45.2800,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13572,201.9530,-43.6520,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13572,201.9530,-43.6520,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13572,201.9530,-43.6520,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13572,201.9530,-43.6520,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13573,201.2310,-42.0070,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13573,201.2310,-42.0070,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13573,201.2310,-42.0070,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13573,201.2310,-42.0070,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13574,200.5210,-40.3450,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13574,200.5210,-40.3450,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13574,200.5210,-40.3450,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13574,200.5210,-40.3450,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13575,199.8160,-38.6660,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13575,199.8160,-38.6660,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13575,199.8160,-38.6660,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13575,199.8160,-38.6660,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13576,199.1080,-36.9710,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13576,199.1080,-36.9710,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13576,199.1080,-36.9710,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13576,199.1080,-36.9710,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13577,198.4010,-35.2610,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13577,198.4010,-35.2610,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13577,198.4010,-35.2610,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13577,198.4010,-35.2610,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13578,197.7030,-33.5400,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13578,197.7030,-33.5400,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13578,197.7030,-33.5400,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13578,197.7030,-33.5400,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13579,196.9930,-31.8120,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13579,196.9930,-31.8120,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13579,196.9930,-31.8120,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13579,196.9930,-31.8120,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13580,196.2450,-30.0810,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13580,196.2450,-30.0810,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13580,196.2450,-30.0810,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13580,196.2450,-30.0810,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13581,195.4460,-28.3570,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13581,195.4460,-28.3570,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13581,195.4460,-28.3570,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13581,195.4460,-28.3570,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13587,205.0330,-45.3900,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13587,205.0330,-45.3900,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13587,205.0330,-45.3900,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13587,205.0330,-45.3900,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13588,204.2150,-43.7770,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13588,204.2150,-43.7770,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13588,204.2150,-43.7770,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13588,204.2150,-43.7770,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13589,203.4190,-42.1470,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13589,203.4190,-42.1470,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13589,203.4190,-42.1470,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13589,203.4190,-42.1470,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13590,202.6410,-40.5000,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13590,202.6410,-40.5000,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13590,202.6410,-40.5000,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13590,202.6410,-40.5000,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13591,201.8720,-38.8360,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13591,201.8720,-38.8360,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13591,201.8720,-38.8360,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13591,201.8720,-38.8360,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13592,201.1080,-37.1560,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13592,201.1080,-37.1560,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13592,201.1080,-37.1560,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13592,201.1080,-37.1560,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13593,200.3510,-35.4620,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13593,200.3510,-35.4620,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13593,200.3510,-35.4620,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13593,200.3510,-35.4620,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13594,199.6080,-33.7570,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13594,199.6080,-33.7570,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13594,199.6080,-33.7570,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13594,199.6080,-33.7570,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13595,198.8600,-32.0430,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13595,198.8600,-32.0430,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13595,198.8600,-32.0430,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13595,198.8600,-32.0430,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13596,198.0870,-30.3240,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13596,198.0870,-30.3240,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13596,198.0870,-30.3240,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13596,198.0870,-30.3240,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13597,197.2770,-28.6080,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13597,197.2770,-28.6080,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13597,197.2770,-28.6080,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13597,197.2770,-28.6080,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13606,205.6230,-42.2460,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13606,205.6230,-42.2460,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13606,205.6230,-42.2460,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13606,205.6230,-42.2460,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13607,204.7770,-40.6170,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13607,204.7770,-40.6170,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13607,204.7770,-40.6170,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13607,204.7770,-40.6170,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13608,203.9470,-38.9710,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13608,203.9470,-38.9710,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13608,203.9470,-38.9710,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13608,203.9470,-38.9710,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13609,203.1260,-37.3090,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13609,203.1260,-37.3090,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13609,203.1260,-37.3090,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13609,203.1260,-37.3090,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13610,202.3190,-35.6330,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13610,202.3190,-35.6330,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13610,202.3190,-35.6330,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13610,202.3190,-35.6330,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13611,201.5290,-33.9440,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13611,201.5290,-33.9440,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13611,201.5290,-33.9440,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13611,201.5290,-33.9440,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13612,200.7420,-32.2460,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13612,200.7420,-32.2460,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13612,200.7420,-32.2460,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13612,200.7420,-32.2460,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13613,199.9390,-30.5410,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13613,199.9390,-30.5410,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13613,199.9390,-30.5410,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13613,199.9390,-30.5410,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13614,199.1120,-28.8350,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13614,199.1120,-28.8350,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13614,199.1120,-28.8350,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13614,199.1120,-28.8350,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13615,198.2520,-27.1360,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13615,198.2520,-27.1360,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13615,198.2520,-27.1360,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13615,198.2520,-27.1360,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13625,206.9300,-40.6970,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13625,206.9300,-40.6970,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13625,206.9300,-40.6970,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13625,206.9300,-40.6970,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13626,206.0390,-39.0710,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13626,206.0390,-39.0710,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13626,206.0390,-39.0710,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13626,206.0390,-39.0710,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13627,205.1620,-37.4290,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13627,205.1620,-37.4290,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13627,205.1620,-37.4290,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13627,205.1620,-37.4290,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13628,204.3040,-35.7720,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13628,204.3040,-35.7720,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13628,204.3040,-35.7720,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13628,204.3040,-35.7720,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13629,203.4670,-34.1020,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13629,203.4670,-34.1020,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13629,203.4670,-34.1020,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13629,203.4670,-34.1020,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13630,202.6390,-32.4200,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13630,202.6390,-32.4200,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13630,202.6390,-32.4200,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13630,202.6390,-32.4200,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13631,201.8040,-30.7310,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13631,201.8040,-30.7310,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13631,201.8040,-30.7310,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13631,201.8040,-30.7310,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13632,200.9540,-29.0380,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13632,200.9540,-29.0380,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13632,200.9540,-29.0380,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13632,200.9540,-29.0380,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13633,200.0810,-27.3480,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13633,200.0810,-27.3480,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13633,200.0810,-27.3480,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13633,200.0810,-27.3480,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13649,205.4220,-34.2280,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13649,205.4220,-34.2280,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13649,205.4220,-34.2280,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13649,205.4220,-34.2280,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13650,204.5520,-32.5660,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13650,204.5520,-32.5660,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13650,204.5520,-32.5660,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13650,204.5520,-32.5660,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13651,203.6820,-30.8940,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13651,203.6820,-30.8940,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13651,203.6820,-30.8940,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13651,203.6820,-30.8940,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13652,202.8040,-29.2150,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13652,202.8040,-29.2150,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13652,202.8040,-29.2150,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13652,202.8040,-29.2150,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13653,201.9130,-27.5370,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13653,201.9130,-27.5370,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13653,201.9130,-27.5370,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13653,201.9130,-27.5370,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13654,201.0020,-25.8630,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13654,201.0020,-25.8630,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13654,201.0020,-25.8630,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13654,201.0020,-25.8630,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13675,202.8260,-26.0370,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13675,202.8260,-26.0370,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13675,202.8260,-26.0370,r,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13675,202.8260,-26.0370,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13831,0.0000,-4.1730,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13831,0.0000,-4.1730,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13831,0.0000,-4.1730,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
13831,0.0000,-4.1730,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
14537,138.0070,-29.4370,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
14537,138.0070,-29.4370,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
14537,138.0070,-29.4370,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
14537,138.0070,-29.4370,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
14538,138.7780,-31.0220,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
14538,138.7780,-31.0220,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
14538,138.7780,-31.0220,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
